,image,price,deal,title,shop,location
0,//g-search2.alicdn.com/img/bao/uploaded/i4/i3/2825967342/TB2qlaisIyYBuNkSnfoXXcWgVXa_!!2825967342-0-item_pic.jpg_360x360Q90.jpg_.webp,"¥
36.80",11,"【三层双馅】阿婆家的双馅爆浆麻薯小吃糕点网红小零食糯米糍
美食",阿婆家的食品旗舰店,浙江 杭州
0,//g-search1.alicdn.com/img/bao/uploaded/i4/i1/736905719/TB2rucNcN1YBuNjy1zcXXbNcXXa_!!736905719.jpg_360x360Q90.jpg_.webp,"¥
16.80",47,"台湾麻薯 泸溪河跑腿采购 美味零食小吃南京排队
美食",江阴和融国际,江苏 南京
0,//g-search1.alicdn.com/img/bao/uploaded/i4/i2/1809116207/TB1l7yLfpYM8KJjSZFuXXcf7FXa_!!0-item_pic.jpg_360x360Q90.jpg_.webp,"¥
235.00",8,"犁记台湾手工糕点 太阳饼 蛋黄酥 凤梨酥 牛轧糖休闲
美食
礼盒装",犁记旗舰店,浙江 嘉兴
0,//g-search3.alicdn.com/img/bao/uploaded/i4/i4/58339490/TB2jyG1CFuWBuNjSszbXXcS7FXa_!!58339490.jpg_360x360Q90.jpg_.webp,"¥
15.00",42,"山东传统
美食
正宗徐状元五仁椒盐花生黑芝麻手工酥皮月饼钜惠包邮",huanhaisxg,山东 淄博
0,//g-search2.alicdn.com/img/bao/uploaded/i4/i1/61794317/TB2sNIddWLN8KJjSZFGXXbjrVXa_!!61794317.jpg_360x360Q90.jpg_.webp,"¥
22.50",4,"南京网红
美食
泸溪河 榴莲酥 6个/（盒） 新鲜制作糕点",服装辅料饰品天地,江苏 南京
0,//g.alicdn.com/s.gif,"¥
4.10",161,"稻香村鲜花饼糕点特产糕点点心好吃的零食
美食",欣丰源食品专营店,北京
0,//g.alicdn.com/s.gif,"¥
19.80",50,"南京千里酥 海苔肉松小贝 沙拉卷 肉松蛋糕 肉松贝贝 人气
美食",沧澜流转,江苏 南京
0,//g.alicdn.com/s.gif,"¥
43.00",2,"正宗鲍师傅糕点 蟹黄肉松贝贝 蟹黄酥松小贝 肉松蛋糕 南京
美食",有糖姐姐,江苏 南京
0,//g.alicdn.com/s.gif,"¥
21.90",26,"沈大成绿豆糕
美食
手工绿豆酥传统糕点点心零食 上海特产绿豆饼",悠闲时刻食品专营店,上海
0,//g.alicdn.com/s.gif,"¥
17.80",107,"包邮北京特产稻香村蜜麻花500g小吃
美食
零食糕点心黑糖芝麻",美食大厨房,北京
0,//g.alicdn.com/s.gif,"¥
29.80",5,"四川成都特产军屯锅魁锅盔肉夹馍4个特色
美食
小吃早餐猪肉牛肉味",sweet_gifts,四川 成都
0,//g.alicdn.com/s.gif,"¥
30.00",271,"御食园驴打滚250g麻薯早餐糕点小吃
美食
北京特产零食品",天猫超市,上海
0,//g.alicdn.com/s.gif,"¥
29.80",4,"潮汕特产潮州小吃
美食
猪肉脯碳烤250g风干手撕猪肉干原汁原味零食",潮汕特产天天食坊店,广东 汕头
0,//g.alicdn.com/s.gif,"¥
18.80",14,"陕西特产核桃仁香酥油锅盔 宝鸡岐山乾县文王锅盔馍西安
美食
小吃",hanyanxay1314,陕西 西安
0,//g.alicdn.com/s.gif,"¥
9.90",66,"糕点点心食品
美食
休闲小零食批发5-10元散装整箱小吃成人款办公室",武陵生态农业,重庆
0,//g.alicdn.com/s.gif,"¥
18.99",33,"厨之选粢饭糕960g28块装早餐点心糯米饭团小吃半成品
美食
中式糕点",欧味食品,上海
0,//g.alicdn.com/s.gif,"¥
25.00",44,"黄山烧饼梅干菜扣肉饼救驾安徽特产糕点
美食
小吃零食金华酥饼",徽救驾食品旗舰店,安徽 黄山
0,//g.alicdn.com/s.gif,"¥
16.80",28,"紫薯味蛋黄酥雪媚娘手工新鲜糕点心网红
美食
60*2枚海鸭蛋咸蛋黄酥",虫虫小兵食品旗舰店,江西 新余
0,//g.alicdn.com/s.gif,"¥
22.80",13,"泸溪河松松小贝 肉松小贝南京特产泸溪河桃酥
美食
海苔贝贝五只装",蚁度空间,江苏 南京
0,//g.alicdn.com/s.gif,"¥
13.80",16,"南京特产 金陵
美食
南京小吃传统
美食
老南京烧饼",仁尔斋食品旗舰店,江苏 南京
0,//g.alicdn.com/s.gif,"¥
39.90",35,"永祥和闻喜煮饼1180g 山西特产传统
美食
零食品糕点点心",永祥和旗舰店,山西 运城
0,//g-search3.alicdn.com/img/bao/uploaded/i4/i4/793944297/TB2jFxvc75M.eBjSZFrXXXPgVXa_!!793944297.jpg_360x360Q90.jpg_.webp,"¥
26.68",27,"买一送一新疆特产龙须酥糖正宗
美食
纯手工糕点怀旧零食大礼包",hmr618,新疆 乌鲁木齐
0,//g-search3.alicdn.com/img/bao/uploaded/i4/i1/121958040/TB2qhr2oS0jpuFjy0FlXXc0bpXa_!!121958040.jpg_360x360Q90.jpg_.webp,"¥
34.00",4,"原麦山丘【 高纤奶酪plus】 网红人气
美食
欧包面包 当天现做",鱼鱼35,江苏 南京
0,//g-search2.alicdn.com/img/bao/uploaded/i4/i1/2412298267/TB2lAo7dXyZBuNjt_jJXXbDlXXa_!!2412298267.jpg_360x360Q90.jpg_.webp,"¥
79.00",13,"中秋云南特产
美食
大礼包云腿鲜花月饼玫瑰蛋卷巧家小碗红糖礼盒",花香随鲜花饼店,云南 昆明
0,//g-search3.alicdn.com/img/bao/uploaded/i4/i3/911772588/TB2jzNkaPrguuRjy0FeXXXcbFXa_!!911772588-0-item_pic.jpg_360x360Q90.jpg_.webp,"¥
56.00",42,"嘉华鲜花饼森山寻味零食大礼包云南特产零食小吃
美食
早餐传统糕点",嘉华食品旗舰店,云南 昆明
0,//g-search3.alicdn.com/img/bao/uploaded/i4/i3/TB1SSOlLVXXXXatXVXXXXXXXXXX_!!0-item_pic.jpg_360x360Q90.jpg_.webp,"¥
147.00",183,"犁记绿豆酥 台湾传统糕点小吃 百年工艺绿豆馅 酥饼休闲
美食
点心",犁记旗舰店,浙江 嘉兴
0,//g-search3.alicdn.com/img/bao/uploaded/i4/i1/161013414/TB28JwfseySBuNjy1zdXXXPxFXa_!!161013414.jpg_360x360Q90.jpg_.webp,"¥
25.80",23,"陕西十大怪礼盒装500g地方特色
美食
琼锅糖龙须酥西安特产小吃零食",qianpeikun,陕西 西安
0,//g-search2.alicdn.com/img/bao/uploaded/i4/i3/3911883591/TB26qOLueOSBuNjy0FdXXbDnVXa_!!3911883591.jpg_360x360Q90.jpg_.webp,"¥
16.60",27,"丫眯鲜花饼云南特产正宗玫瑰饼好吃的零食小吃
美食
休闲食品成人款",晨橙亚,云南 昆明
0,//g-search3.alicdn.com/img/bao/uploaded/i4/i1/2933608632/TB2U63RDVOWBuNjy0FiXXXFxVXa_!!2933608632-0-item_pic.jpg_360x360Q90.jpg_.webp,"¥
13.80",247,"辉煌龙须酥250g四川特产成都
美食
小吃吃货零食糕点点心好吃的甜食",辉煌食品旗舰店,四川 成都
0,//g-search3.alicdn.com/img/bao/uploaded/i4/i4/TB1wG7yGVXXXXcRXXXXXXXXXXXX_!!0-item_pic.jpg_360x360Q90.jpg_.webp,"¥
20.00",21,"厦门大同路特产
美食
义兰椰子饼盒装8个装 传统糕点 多省满包邮",cyx313520,福建 厦门
0,//g-search2.alicdn.com/img/bao/uploaded/i4/i3/1677310865/TB19rv3Xy6guuRkSmLyXXculFXa_!!0-item_pic.jpg_360x360Q90.jpg_.webp,"¥
158.00",15,"老字号咀香园广东特产糕点零食小吃送礼包杏仁饼干
美食
1735g包邮",咀香园旗舰店,广东 中山
0,//g-search1.alicdn.com/img/bao/uploaded/i4/i2/2493418756/TB2M6x0vviSBuNkSnhJXXbDcpXa_!!2493418756-0-item_pic.jpg_360x360Q90.jpg_.webp,"¥
14.90",395,"芝麻饼散装520g四川糕点心童年
美食
地方特色好吃的特产回忆零食",顺发食品专营,重庆
0,//g-search3.alicdn.com/img/bao/uploaded/i4/i4/17648137/TB2TenYdmYH8KJjSspdXXcRgVXa_!!17648137.jpg_360x360Q90.jpg_.webp,"¥
29.90",9,"千丝肉松饼整箱点心
美食
品早餐成人款网红休闲零食好吃的小吃批发",林远峰_2008,福建 泉州
0,//g-search3.alicdn.com/img/bao/uploaded/i4/i4/87508162/TB1ZcOJFQSWBuNjSszdXXbeSpXa_!!0-item_pic.jpg_360x360Q90.jpg_.webp,"¥
16.90",71,"【百草味-蔓越莓绿豆糕168g】正宗传统糕点心酥饼
美食
零食小吃",百草味零食连锁,浙江 杭州
0,//g-search3.alicdn.com/img/bao/uploaded/i4/i4/2852216499/TB2Y9_iGH1YBuNjSszhXXcUsFXa_!!2852216499.jpg_360x360Q90.jpg_.webp,"¥
45.00",60,"美伦多榴莲酥糕点一口酥点心小吃
美食
手工流心榴莲饼传统早餐食品",零零食食品铺,上海
0,//g-search3.alicdn.com/img/bao/uploaded/i4/i4/2898958275/TB1hKsFk26TBKNjSZJiXXbKVFXa_!!0-item_pic.jpg_360x360Q90.jpg_.webp,"¥
16.80",12,"资野黑芝麻焦切 湖南特产
美食
传统手工特色小吃糕点办公零食茶点",资野旗舰店,湖南 长沙
0,//g-search1.alicdn.com/img/bao/uploaded/i4/i3/1590330450/TB27MN2zFGWBuNjy0FbXXb4sXXa_!!1590330450.jpg_360x360Q90.jpg_.webp,"¥
39.00",11,"雪媚娘蛋黄酥网红小吃手工
美食
糕点零食休闲食品点心紫薯味试吃装",童蒙童装,广东 江门
0,//g-search2.alicdn.com/img/bao/uploaded/i4/i4/2869141322/TB22slrxTdYBeNkSmLyXXXfnVXa_!!2869141322.jpg_360x360Q90.jpg_.webp,"¥
19.90",33,"甘肃地方特产白吉饼子平凉特色
美食
白饼馍传统小吃正宗锅盔肉夹馍",平凉弘泰隆,甘肃 平凉
0,//g-search2.alicdn.com/img/bao/uploaded/i4/i4/3903875352/TB2sww5GkSWBuNjSszdXXbeSpXa_!!3903875352-0-item_pic.jpg_360x360Q90.jpg_.webp,"¥
12.80",50,"南京特产金陵风味糕点夫子庙
美食
芒果糕小吃零食包邮",鹊菓食品旗舰店,江苏 南京
0,//g-search3.alicdn.com/img/bao/uploaded/i4/i4/67803495/TB2psnAGNGYBuNjy0FnXXX5lpXa_!!67803495.jpg_360x360Q90.jpg_.webp,"¥
29.80",7,"佰味葫芦网红雪花酥 点心糕点
美食
冻干草莓味雪花酥220g休闲零食",打不死de小强,上海
0,//g-search3.alicdn.com/img/bao/uploaded/i4/i4/368240263/TB2oihtlxxmpuFjSZFNXXXrRXXa_!!368240263.jpg_360x360Q90.jpg_.webp,"¥
16.50",58,"满88元包邮 正宗长春鼎丰真绿豆糕500g 传统零食糕点
美食
小吃特产",绿色小馋猫,吉林 长春
0,//g-search2.alicdn.com/img/bao/uploaded/i4/i1/2382653632/TB2fImfCQ9WBuNjSspeXXaz5VXa_!!2382653632-0-item_pic.jpg_360x360Q90.jpg_.webp,"¥
38.80",27,"洁淼蟹黄酥整箱早餐小面包网红零食品酥饼干蛋糕点心
美食
批发",洁淼旗舰店,江苏 苏州
0,//g-search3.alicdn.com/img/bao/uploaded/i4/i1/2731149115/TB2jz.FCQ9WBuNjSspeXXaz5VXa_!!2731149115.jpg_360x360Q90.jpg_.webp,"¥
12.80",188,"澳门特产鸡仔饼250g好吃的零食品舌尖上
美食
传统糕点点心小吃饼干",aofuy,广东 珠海
0,//g-search1.alicdn.com/img/bao/uploaded/i4/i2/132108042/TB2eEnbAb1YBuNjSszeXXablFXa_!!132108042.jpg_360x360Q90.jpg_.webp,"¥
23.00",8,"绿豆糕两斤 独立小包装 含22包 消暑小吃 零食夏季
美食
湖北特产",taxues88,浙江 杭州
0,//g-search1.alicdn.com/img/bao/uploaded/i4/i4/2233229290/TB2f9sdXR6xQeBjSszgXXXGPFXa_!!2233229290.jpg_360x360Q90.jpg_.webp,"¥
24.50",8,"曼苏尔宁夏回族斋月食品特产点心零食900g传统糕点即食
美食
小吃饼",丝路舌尖,宁夏 吴忠
0,//g-search2.alicdn.com/img/bao/uploaded/i4/i2/TB1jAfaLVXXXXX5aXXXXXXXXXXX_!!0-item_pic.jpg_360x360Q90.jpg_.webp,"¥
10.00",242,"鼎丰真小吃光头饼 传统东北特产点心80后办公室零食糕点
美食
350g",鼎丰真食品旗舰店,吉林 长春
0,//g-search1.alicdn.com/img/bao/uploaded/i4/i3/1809116207/TB12miUfqLN8KJjSZFmXXcQ6XXa_!!0-item_pic.jpg_360x360Q90.jpg_.webp,"¥
112.00",13,"犁记金玉满堂凤梨酥礼盒 台湾传统糕点
美食
小吃特色零食凤梨酥",犁记旗舰店,浙江 嘉兴
0,//g-search2.alicdn.com/img/bao/uploaded/i4/i1/2827857828/TB2vdxIbAfb_uJkSne1XXbE4XXa_!!2827857828.jpg_360x360Q90.jpg_.webp,"¥
35.90",11,"西北甘肃特产
美食
特色鸡蛋饼干粮锅盔地方小吃白饼",新阳光农副产品有限公司,甘肃 平凉
0,//g-search2.alicdn.com/img/bao/uploaded/i4/i2/187019331/TB1TF.rqviSBuNkSnhJXXbDcpXa_!!0-item_pic.jpg_360x360Q90.jpg_.webp,"¥
29.80",39,"粮赞流心蛋黄酥传统手工蛋黄酥网红零食点心抹茶紫薯糕点手作
美食",开心多啦,浙江 杭州
0,//g.alicdn.com/s.gif,"¥
22.80",8,"顺丰现做绿柳居艾草青团南京特产传统糕点网红人气
美食
国内代购",李荣an艺术,江苏 南京
0,//g.alicdn.com/s.gif,"¥
29.90",30,"稻香村沙琪玛1000g特产糕点零食小吃点心
美食
蛋香茶点休闲零食",欣丰源食品专营店,北京
0,//g.alicdn.com/s.gif,"¥
16.80",30,"甘源新品小麻花1斤100包黑糖芝麻味小包特产香酥手工
美食
小辫糕点",辉煌商贸2016,上海
0,//g.alicdn.com/s.gif,"¥
49.00",21,"特产
美食
石头饼散装整箱批发传统糕点 点心石子馍办公室休闲零食",焦作雷佳食品专营店,河南 新乡
0,//g.alicdn.com/s.gif,"¥
78.00",7,"礼愫南枣核桃糕台湾特产
美食
正宗进口网红小吃零食枣泥糕点点心",广州礼愫食品有限公司,广东 广州
0,//g.alicdn.com/s.gif,"¥
15.80",19,"金儀口水小麻花烧烤牛排味儿时怀旧传统
美食
小吃茶点独立包装零食",超多多零食,江苏 扬州
0,//g.alicdn.com/s.gif,"¥
19.90",10,"甘肃特产油锅盔西北
美食
大饼子传统手工油馍烧饼咸香味3个包邮",舌尖甘肃味,甘肃 平凉
0,//g.alicdn.com/s.gif,"¥
38.50",29,"红星软香酥皮玫瑰鲜花饼早餐
美食
点心糕点小吃馅饼零食礼盒",红星软香酥旗舰店,陕西 咸阳
0,//g.alicdn.com/s.gif,"¥
175.00",9,"台湾特产零食顺丰包邮陈允宝泉御丹波上等白凤豆制8入
美食
糕点心",awjblk88,台湾 台中
0,//g.alicdn.com/s.gif,"¥
25.90",1656,"来伊份肉松饼228gx2传统糕点点心肉松面包早餐零食
美食
小吃食品",来伊份官方旗舰店,上海
0,//g.alicdn.com/s.gif,"¥
27.90",57,"御食园传统茯苓饼480g北京特产传统零食糕点
美食
办公室零食",欣丰源食品专营店,北京
0,//g.alicdn.com/s.gif,"¥
29.90",11,"整箱UK菠萝饼1000g 特产零食 菠萝风味食品 小吃
美食
早餐糕点",农望食品专营店,湖南 长沙
0,//g.alicdn.com/s.gif,"¥
28.90",18,"【天天特价】甘肃特产油饼
美食
小吃香酥锅盔烧饼6个装油饼子包邮",舌尖甘肃味,甘肃 平凉
0,//g.alicdn.com/s.gif,"¥
15.00",26,"潮汕特产小吃 手工特色
美食
红壳桃粿 红桃粿 饭粿 两份包邮",蓓升食品,广东 汕头
0,//g.alicdn.com/s.gif,"¥
48.00",88,"型味蛋黄酥 红豆味 雪媚娘麻薯传统糕点
美食
海鸭蛋黄酥 6枚装",南宁周木子蛋糕,广西 南宁
0,//g.alicdn.com/s.gif,"¥
35.80",3,"深圳特产糕点
美食
礼盒装食品送礼正宗地方特色小吃零食大礼包组合",嘉仕麦,广东 深圳
0,//g-search3.alicdn.com/img/bao/uploaded/i4/i1/46152087/TB2gd6pdQSWBuNjSszdXXbeSpXa_!!46152087.png_360x360Q90.jpg_.webp,"¥
16.50",34,"顺丰现做泸溪河台湾麻薯南京特产传统糕点网红人气
美食
国内代购",李荣an艺术,江苏 南京
0,//g-search3.alicdn.com/img/bao/uploaded/i4/i3/1750913211/TB1jcY_w9tYBeNjSspkXXbU8VXa_!!0-item_pic.jpg_360x360Q90.jpg_.webp,"¥
75.00",24,"台湾点心小潘凤凰酥蛋黄凤梨酥排队
美食
糕点10个装菠萝酥包邮",youbao_sc,福建 厦门
0,//g-search1.alicdn.com/img/bao/uploaded/i4/i4/831507582/TB2VQbjblbM8KJjSZFFXXaynpXa_!!831507582.jpg_360x360Q90.jpg_.webp,"¥
9.90",123,"希末蛋小酥安徽传统特产零食小吃糕点
美食
沙琪玛500g独立包装",zjs41988,上海
0,//g-search3.alicdn.com/img/bao/uploaded/i4/i3/49676016/TB2zCkVc2jM8KJjSZFsXXXdZpXa_!!49676016.jpg_360x360Q90.jpg_.webp,"¥
36.80",6,"宁夏特色南瓜小油饼油香地方
美食
小吃早餐酥饼零食品16个真空包邮",yyzz4233,宁夏 银川
0,//g-search1.alicdn.com/img/bao/uploaded/i4/i1/2599751220/TB144Ccd3LD8KJjSszeXXaGRpXa_!!0-item_pic.jpg_360x360Q90.jpg_.webp,"¥
10.80",27,"甘肃特产地方特色
美食
香豆子庄浪油锅盔传统糕点零食苦豆大饼油馍",特色平凉馆,甘肃 平凉
0,//g-search3.alicdn.com/img/bao/uploaded/i4/i1/1759337154/TB1gllSeFHM8KJjSZFwXXcibXXa_!!0-item_pic.jpg_360x360Q90.jpg_.webp,"¥
12.00",30,"成都特产食品
美食
糕点点心小吃零食文殊院宫廷糕点葱油酥饼250g",文殊院宫廷糕点,四川 成都
0,//g-search1.alicdn.com/img/bao/uploaded/i4/i2/3365254142/TB2r4Cfq2uSBuNkHFqDXXXfhVXa_!!3365254142-0-item_pic.jpg_360x360Q90.jpg_.webp,"¥
28.80",22,"森海陕西特产买3减28十大怪礼盒西安回民街特色
美食
零食礼包500g",senhai森海旗舰店,陕西 西安
0,//g-search3.alicdn.com/img/bao/uploaded/i4/i4/3937340087/TB2YNy4y_lYBeNjSszcXXbwhFXa_!!3937340087.jpg_360x360Q90.jpg_.webp,"¥
23.99",11,"美食
饼.糯米糕三大炮成人款好吃多口味老味道老人休闲食品怀旧",远航商铺888,重庆
0,//g-search3.alicdn.com/img/bao/uploaded/i4/i2/2447980880/O1CN011IN4zGjvmDhivw4_!!2447980880.jpg_360x360Q90.jpg_.webp,"¥
18.90",26,"成都特产三大炮
美食
四川好吃的大福网红小吃小零食休闲食品成人款",莎乐食品专营店,四川 成都
0,//g-search2.alicdn.com/img/bao/uploaded/i4/i4/2688589256/TB2R3aFi26H8KJjy0FjXXaXepXa_!!2688589256.jpg_360x360Q90.jpg_.webp,"¥
29.90",7,"浙江
美食
舌尖上的中国休闲食品小吃小时候的零食地方特产地方
美食",孝子美食侦探,浙江 绍兴
0,//g-search1.alicdn.com/img/bao/uploaded/i4/i1/3458139345/TB2ycUVblmWBuNkSndVXXcsApXa_!!3458139345.jpg_360x360Q90.jpg_.webp,"¥
18.80",56,"舌尖上的中国安徽祁门嵌字豆糖徽州钳字欠字豆糖网红零食
美食
小吃",广汇美食,安徽 黄山
0,//g-search3.alicdn.com/img/bao/uploaded/i4/i2/1014411246/TB1MzNTc6gy_uJjSZR0XXaK5pXa_!!0-item_pic.jpg_360x360Q90.jpg_.webp,"¥
28.80",6,"盛园祥上海特产
美食
咸蛋黄肉松青团 糕点点心网红小吃艾草糯米糍",盛园祥食品旗舰店,上海
0,//g-search3.alicdn.com/img/bao/uploaded/i4/i4/2102124799/TB2zPZPJv1TBuNjy0FjXXajyXXa_!!2102124799.jpg_360x360Q90.jpg_.webp,"¥
29.90",45,"正宗金华酥饼梅干菜肉特产
美食
散装小吃糕点心零食黄山烧饼一口酥",乡间小筑777,浙江 金华
0,//g-search2.alicdn.com/img/bao/uploaded/i4/i1/3536962531/TB20LbkFbuWBuNjSszgXXb8jVXa_!!3536962531-0-item_pic.jpg_360x360Q90.jpg_.webp,"¥
48.00",20,"黄老五 南瓜仁花生酥 506g四川成都特产小吃零食休闲
美食
糖果",礼信堂旗舰店,四川 成都
0,//g-search2.alicdn.com/img/bao/uploaded/i4/i3/1829626441/TB2PPu0egjN8KJjSZFgXXbjbVXa_!!1829626441.jpg_360x360Q90.jpg_.webp,"¥
28.00",7,"一封情酥传统糕点绿豆桂花糕
美食
糕点办公休闲零食厦门特产伴手礼",林秋玲18359228242,福建 厦门
0,//g-search3.alicdn.com/img/bao/uploaded/i4/i3/1956030766/TB2LZ_4vB0lpuFjSszdXXcdxFXa_!!1956030766.jpg_360x360Q90.jpg_.webp,"¥
26.80",2,"广东特产潮汕
美食
扬航南粤四宝豆润瓜子酥素果子豆坊酥礼盒453g",肖军1392210,广东 广州
0,//g-search3.alicdn.com/img/bao/uploaded/i4/i3/46232673/TB28wOvqeuSBuNjSsziXXbq8pXa_!!46232673.jpg_360x360Q90.jpg_.webp,"¥
18.80",52,"包邮 中华老字号白鹭花生酥454g蛋花酥 厦门特产传统糕点
美食
小吃",锐钰520,福建 厦门
0,//g-search3.alicdn.com/img/bao/uploaded/i4/i3/2123552298/TB2g4scE4WYBuNjy1zkXXXGGpXa_!!2123552298-0-item_pic.jpg_360x360Q90.jpg_.webp,"¥
31.90",3,"稻香村松塔125g蛋糕点心好吃的饼干小吃
美食
零食品早餐老北京特产",同泽食品专营店,北京
0,//g-search2.alicdn.com/img/bao/uploaded/i4/i4/1816075766/TB2L5OUEL5TBuNjSspcXXbnGFXa_!!1816075766-0-item_pic.jpg_360x360Q90.jpg_.webp,"¥
17.80",49,"稻香村驴打滚网红零食小吃
美食
麻薯糯米糍糕点休闲食品早餐成人款",吃货食品专营店,湖北 武汉
0,//g-search1.alicdn.com/img/bao/uploaded/i4/i4/856651977/TB261bFuWSWBuNjSsrbXXa0mVXa_!!856651977.jpg_360x360Q90.jpg_.webp,"¥
9.80",111,"潮汕特产零食小吃炉窗土炭梅花饼传统梅花酥儿时回忆经典怀旧
美食",罗少娜2012,广东 广州
0,//g-search3.alicdn.com/img/bao/uploaded/i4/i4/765519661/TB1.FcgXc4IxuRkSO3gXXaAoXXa_!!0-item_pic.jpg_360x360Q90.jpg_.webp,"¥
26.90",72,"徽记 黑糖沙琪玛袋早餐糕点心包邮
美食
四川特色零食小吃205g*4",徽记食品旗舰店,四川 成都
0,//g-search2.alicdn.com/img/bao/uploaded/i4/i4/TB1jVk5HpXXXXcSXVXXXXXXXXXX_!!0-item_pic.jpg_360x360Q90.jpg_.webp,"¥
24.00",7,"人气
美食
小杨生煎 大虾生煎 一份四枚 南京
美食
255g",有糖姐姐,江苏 南京
0,//g-search3.alicdn.com/img/bao/uploaded/i4/i4/3528434055/TB1txFpBeOSBuNjy0FdXXbDnVXa_!!0-item_pic.jpg_360x360Q90.jpg_.webp,"¥
30.00",32,"乐肴居冰皮麻薯糕点小吃
美食
爆浆麻糍早餐休闲办公室零食
美食",duziliyouliao,福建 厦门
0,//g-search3.alicdn.com/img/bao/uploaded/i4/i3/2780349775/TB2lN24znlYBeNjSszcXXbwhFXa_!!2780349775-0-item_pic.jpg_360x360Q90.jpg_.webp,"¥
13.80",599,"徽味和黑白芝麻饼糕点心零食传统
美食
小吃玉麻饼徽州酥",徽味和旗舰店,安徽 黄山
0,//g-search2.alicdn.com/img/bao/uploaded/i4/i3/758154644/TB2oc25jsUrBKNjSZPxXXX00pXa_!!758154644.jpg_360x360Q90.jpg_.webp,"¥
20.00",11,"杭州乌镇特产绿豆糕点好吃
美食
四彩混装冰豆糕290克装买2盒包邮",tx云中漫步,浙江 嘉兴
0,//g-search3.alicdn.com/img/bao/uploaded/i4/i1/TB1m5ILLVXXXXcAaXXXXXXXXXXX_!!0-item_pic.jpg_360x360Q90.jpg_.webp,"¥
16.00",39,"广东潮汕
美食
小吃水晶无米粿 潮州汕头特产韭菜粿 特色零食",家有宝贝2013225,广东 汕头
0,//g-search3.alicdn.com/img/bao/uploaded/i4/i1/3068890963/O1CN011Iz5rEjU8mRTOYe_!!3068890963.jpg_360x360Q90.jpg_.webp,"¥
24.80",11,"凤梨酥整箱800g厦门特产网红零食好吃的
美食
休闲食品小吃成人款",星座食品,福建 厦门
0,//g-search3.alicdn.com/img/bao/uploaded/i4/i4/3983456262/TB2Hq34b56guuRkSnb4XXbu4XXa_!!3983456262-0-item_pic.jpg_360x360Q90.jpg_.webp,"¥
59.80",12,"天中恒美蛋黄酥6粒 金月娘台湾工艺传统
美食
手工糕点早餐网红零食",天中恒美旗舰店,河南 驻马店
0,//g.alicdn.com/s.gif,"¥
13.80",6,"(无货）湖北特产传统手工糕点大雪枣京果子芙蓉果香酥经典
美食
500",不落的太阳9315,湖北 咸宁
0,//g.alicdn.com/s.gif,"¥
19.98",14,"包邮天津特产 清真 枣泥金丝枣卷枣糕 糕点点心茶点
美食
香脆500g",wxl741258,天津
0,//g.alicdn.com/s.gif,"¥
23.00",7,"南京
美食
杨记 沙拉肉松卷 5个装 网红
美食
当天现做",鱼鱼35,江苏 南京
0,//g.alicdn.com/s.gif,"¥
24.80",5,"特名吃雪枣芝麻了花 空心糖传统
美食
芙蓉果子 旅游休闲食品芋头酥",星亚食品有限公司,河南 鹤壁
0,//g.alicdn.com/s.gif,"¥
68.00",22,"毛老爹台湾零食特产进口柠檬芝士绿豆皇特色
美食
正宗手工传统绿豆",毛老爹旗舰店,福建 厦门
0,//g.alicdn.com/s.gif,"¥
29.90",70,"五芳斋蛋黄酥3枚雪媚娘手工红豆办公室糕点
美食
麻薯网红零食小吃",五芳斋浙江专卖店,浙江 嘉兴
0,//g.alicdn.com/s.gif,"¥
17.80",268,"【天天特价】拍两份送一盒5盒新疆
美食
特产龙须酥糖传统手工糕点",hmr618,新疆 乌鲁木齐
0,//g.alicdn.com/s.gif,"¥
59.90",8,"【买买侠】新疆特产正宗手工囊玫瑰花酱烤馕饼
美食
糕点8个",西域佳香,上海
0,//g.alicdn.com/s.gif,"¥
19.90",23,"广西海鸭蛋咸蛋黄酥55g*6枚散装红豆味雪媚娘传统糕点零
美食
早餐",老壹号食品,广西 南宁
0,//g.alicdn.com/s.gif,"¥
23.90",38,"稻香村芝麻瓦片袋装500g传统糕点点心饼干休闲零食品
美食
特产小吃",斯凯诺食品专营店,北京
0,//g.alicdn.com/s.gif,"¥
17.80",45,"恩施土特产 正宗宣恩苞谷粑粑 糯米玉米粑粑粗粮杂粮零食
美食
糕点",60时代,湖北 恩施
0,//g.alicdn.com/s.gif,"¥
20.50",41,"包邮稻香村羊羹栗子羹500g老北京特产小吃糕点心零食品
美食",老北京的味道,北京
0,//g.alicdn.com/s.gif,"¥
28.90",19,"侯氏麻花100g*10袋 陕西西安特产
美食
候式小麻花六种口味可选",闲汇食品企业商城,陕西 西安
0,//g.alicdn.com/s.gif,"¥
138.00",9,"永辉特产手信大礼包送礼
美食
礼盒广式传统糕点休闲零食",永辉食品旗舰店,广东 广州
0,//g.alicdn.com/s.gif,"¥
10.00",926,"杨先生芡实桂花糕杭州
美食
西塘特产老人零食健康小吃营养手工糕点",西溪特产,浙江 杭州
0,//g.alicdn.com/s.gif,"¥
15.00",36,"铜鸟浙江龙游特产500克手工米紫薯发糕龙游发糕早餐
美食
糕点",铜鸟旗舰店,浙江 衢州
