Column1	deal	image	location	price	shop	title
0	12	//g-search3.alicdn.com/img/bao/uploaded/i4/i1/1683198453/TB2BTbHxhxmpuFjSZFNXXXrRXXa_!!1683198453.jpg_180x180.jpg_.webp	浙江 杭州	205	内存cpu帮主	"正品 微星GTX750真实1G D5 台式机
显卡
英雄联盟 吃鸡 LOL CF流畅"
0	3	//g-search2.alicdn.com/img/bao/uploaded/i4/i3/332206432/TB2s3nnD25TBuNjSspmXXaDRVXa_!!332206432.jpg_180x180.jpg_.webp	江苏 常州	1469	中国银行100	"全新 映众 GTX1060 5G吃鸡游戏
显卡
1065台式机电脑3G 6G独立
显卡"
0	1	//g-search2.alicdn.com/img/bao/uploaded/i4/i3/152253771/TB1TH5Nlb9YBuNjy0FgXXcxcXXa_!!0-item_pic.jpg_180x180.jpg_.webp	福建 厦门	1199	wqb8308388	"顺丰包邮 影驰GTX1060 3G 虎将 吃鸡游戏
显卡
另有GTX1060 6G"
0	4	//g-search3.alicdn.com/img/bao/uploaded/i4/i2/200246707/TB2a8aeXO6guuRjy0FmXXa0DXXa_!!200246707.jpg_180x180.jpg_.webp	北京	279	maimai2008_88	"多屏
显卡
HD7600一拖四 四屏
显卡
miniDP接口 多屏4屏
显卡
金融 期货"
0	10	//g-search2.alicdn.com/img/bao/uploaded/i4/i4/2415878700/TB2Fe1llrlmpuFjSZFlXXbdQXXa_!!2415878700.jpg_180x180.jpg_.webp	北京	100	极速帮科技	"外星人Alienware 北京上门清灰清理维修服务 蓝天 微星
显卡
升级"
0	5	//g-search2.alicdn.com/img/bao/uploaded/i4/i4/58312018/TB2JBOTXTMlyKJjSZFFXXalVFXa_!!58312018.jpg_180x180.jpg_.webp	广东 广州	385	hawkchan11	"全新联想宝龙达Geforce GTX 750Ti 2G 高性能
显卡
包邮！"
0	20	//g-search3.alicdn.com/img/bao/uploaded/i4/i4/50270561/TB27DaSmBnTBKNjSZPfXXbf1XXa_!!50270561.jpg_180x180.jpg_.webp	广东 深圳	50	shenshijun88	"苹果笔记本电脑维修理mac book Air pro主板进水
显卡
寄修保换屏幕"
0	6	//g-search3.alicdn.com/img/bao/uploaded/i4/i1/378530438/TB2o.G3n98YBeNkSnb4XXaevFXa_!!378530438.jpg_180x180.jpg_.webp	上海	440	淡忘秋雨时	"讯景R9 380 2G
显卡
台式机独立吃鸡游戏
显卡
逆水寒守望先锋
显卡"
0	2	//g-search2.alicdn.com/img/bao/uploaded/i4/i3/3826561372/TB2KvB5czfguuRjSspaXXaXVXXa_!!3826561372-0-item_pic.jpg_180x180.jpg_.webp	上海	1149	铭瑄江记专卖店	"铭瑄GTX1050Ti 4G风系列电脑游戏吃鸡独立
显卡"
0	1	//g-search3.alicdn.com/img/bao/uploaded/i4/i3/1652528654/TB1d28QJFuWBuNjSszbXXcS7FXa_!!0-item_pic.jpg_180x180.jpg_.webp	湖北 武汉	3499	ipason攀升官方旗舰店	"七彩虹 iGame GTX1070ti Vulcan U Top烈焰战神8G独立游戏
显卡"
0	1	//g-search3.alicdn.com/img/bao/uploaded/i4/i1/2114030042/TB2z9__v3KTBuNkSne1XXaJoXXa_!!2114030042-0-item_pic.jpg_180x180.jpg_.webp	江苏 南京	2199	影驰铭索顺专卖店	"影驰GTX1060名人堂 6G 台式电脑
显卡
高清游戏吃鸡卡1060 6g独显"
0	2	//g-search1.alicdn.com/img/bao/uploaded/i4/i4/1127434321/TB2R6UuuuuSBuNjy1XcXXcYjFXa_!!1127434321.jpg_180x180.jpg_.webp	山东 济南	2299	123clx123	"微星（MSI）GeForce GTX 1060 GAMING X 6G 红龙游戏
显卡"
0	2	//g.alicdn.com/s.gif	广东 深圳	1280	tb87363171	"睿因2017surface pro5/4 4K/5K外置
显卡
type-c多功能笔记本扩展坞"
0	17	//g.alicdn.com/s.gif	广东 深圳	180	深圳酷玩数码专营店	"博雅诺盒装吃鸡gtx650高清1G独立台式电脑2G游戏
显卡
玩逆水寒DNF"
0	4	//g.alicdn.com/s.gif	广东 深圳	489	深圳枫叶显卡专卖店	"全新nVIDIA GeForce gtX1050 真实独立2G
显卡
D5 吃鸡游戏
显卡"
0	1	//g.alicdn.com/s.gif	上海	2550	哪里mei爱	"华硕 ROG-STRIX-RX580-O8G-GAMING 猛禽三风扇 超频版 游戏
显卡"
0	3	//g.alicdn.com/s.gif	广东 广州	710	广州it666	"原装 K2000 2G DDR5专业图形
显卡
3D建模设计绘图
显卡
K2000
显卡"
0	5	//g.alicdn.com/s.gif	广东 佛山	128	markdtt	"原装正品 影驰 GTX550Ti 1G D5虎将版 台式电脑
显卡
游戏独显"
0	17	//g.alicdn.com/s.gif	广东 广州	248	szb8819903	"保一年 华硕R7 360-OC-2GD5 台式机游戏独立
显卡
台式机DIY
显卡"
0	3	//g.alicdn.com/s.gif	重庆	348	怪叔叔5811	"索泰影驰翔升gtx760 2G网吧电脑拆机
显卡
另华硕960 4G 1060 3G 6G"
0	2	//g.alicdn.com/s.gif	重庆	949	志硕数码专营店	"顺丰空运 技嘉GTX1050OC-2GL小机箱游戏
显卡
ITX半高刀卡LP短卡"
0	28	//g.alicdn.com/s.gif	山东 日照	28	anjunxing521	"原装拆机GT210 GT220 7300GT 8500GT 9500GT 9600GSO 等便宜
显卡"
0	20	//g.alicdn.com/s.gif	湖南 长沙	278	a329798677	"ZOTAC/索泰 gtx750Ti 2G DDR5 拆机游戏
显卡
台式机电脑独显 正品"
0	6	//g.alicdn.com/s.gif	河南 郑州	488	郑州华泰	"索泰GTX960 2G D5毁灭者游戏
显卡
大师九万8热管双风扇pcie台式机"
0	2	//g.alicdn.com/s.gif	广东 深圳	1280	wavlink旗舰店	"睿因Type-C扩展5K拓展坞 双HDMI4K外置 千兆网卡
显卡
扩展坞"
0	12	//g.alicdn.com/s.gif	湖北 武汉	1899	卡基科技	"索泰 GTX1060 6G毁灭者电脑游戏吃鸡独立
显卡"
0	2	//g.alicdn.com/s.gif	湖北 武汉	3358	名龙堂官方旗舰店	"影驰GTX1070 GAMER 8G 台式机电脑吃鸡游戏独立
显卡"
0	1	//g.alicdn.com/s.gif	上海	6999	爵瑟数码专营店	"现货 微星GTX1080TI GAMING X TRIO飓龙11G台式电脑游戏独立
显卡"
0	5	//g.alicdn.com/s.gif	辽宁 大连	1099	至尊硬件堂	"Inno3d 映众 GTX1050Ti 黑金至尊版 4G 台式机电脑 游戏
显卡"
0	1	//g.alicdn.com/s.gif	江苏 南京	3199	然旭科技	"索泰GTX1070Ti 8GD5 至尊PLUS 索泰1070TI游戏
显卡
盒装三年质保"
0	6	//g.alicdn.com/s.gif	广东 深圳	838	展讯电子	"原装NVIDIA Quadro FX5800 4G
显卡
DDR5 专业图形渲染
显卡"
0	2	//g.alicdn.com/s.gif	四川 成都	668	wangtianqiang88	"影驰GTX1050 2G 黑将版 台式电脑吃鸡游戏新品
显卡
包邮"
0	5	//g.alicdn.com/s.gif	浙江 杭州	899	深度追踪	"映众GeForce GTX1050 2G黑金至尊版游戏独立
显卡
1052英雄联盟推荐"
0	4	//g.alicdn.com/s.gif	广东 深圳	468	改改778	"HP/惠普 GTX745
显卡
4G 支持1U服务器游戏多开挂机DP支持4K多屏"
0	2	//g.alicdn.com/s.gif	广东 广州	1230	ag1981	"全新盒装Quadro P620 2GD5 多屏渲染建模剪辑
显卡
三年保"
0	2	//g.alicdn.com/s.gif	广东 深圳	520	weifeng724928	"MSI微星 GTX960 2GD5 吃鸡逆水寒 独立台式机游戏
显卡"
0	2	//g.alicdn.com/s.gif	福建 厦门	328	wqb8308388	"畅游吃鸡 技嘉GTX750TI 2G 独立游戏
显卡
秒GTX950 GTX1050 7850 7"
0	7	//g.alicdn.com/s.gif	四川 成都	959	臻美3c	"影驰 GTX1050虎将 2GD5 台式机 128Bit独立游戏
显卡
工包无彩盒"
0	2	//g.alicdn.com/s.gif	江苏 南京	985	磊富数码专营店	"丽台Quadro P400 2GB 专业平面图形设计
显卡
支持4K 替代k620"
0	3	//g.alicdn.com/s.gif	四川 成都	698	艺洋科技1416	"技嘉GTX960 4G 电脑
显卡
台式机独显 网吧吃鸡游戏"
0	8	//g-search2.alicdn.com/img/bao/uploaded/i4/i3/1061690184/TB2F1rCaHZnBKNjSZFhXXc.oXXa_!!1061690184.png_180x180.jpg_.webp	广东 深圳	215	diyfrank	"影驰GTX750 1G 全新独立台式机电脑
显卡
DP接口 2K 4K高清多屏
显卡"
0	2	//g-search3.alicdn.com/img/bao/uploaded/i4/i3/2063404774/TB2YD0FkOQnBKNjSZFmXXcApVXa_!!2063404774.jpg_180x180.jpg_.webp	广东 广州	1899	钱正军80	"全新铭瑄 GTX1060 6G吃鸡独立
显卡
台式机"
0	1	//g-search2.alicdn.com/img/bao/uploaded/i4/i3/418982217/TB1Hp5gai6guuRkSmLyXXculFXa_!!0-item_pic.jpg_180x180.jpg_.webp	四川 成都	3099	臻美3c	"七彩虹iGame1070烈焰战神X-8GD5 TOP AD GTX1070 高频OC游戏
显卡"
0	3	//g-search3.alicdn.com/img/bao/uploaded/i4/i4/1032363663/TB17P0vXsXIxuRkSRUhXXc7hXXa_!!0-item_pic.jpg_180x180.jpg_.webp	北京	1199	易图云天数码专营店	"AMD Radeon Pro WX 2100 2G专业绘图作图平面设计3D渲染建模5K视频剪辑图形工作站专业图形
显卡"
0	6	//g-search1.alicdn.com/img/bao/uploaded/i4/i1/299835849/TB2rFI8q8yWBuNkSmFPXXXguVXa_!!299835849.jpg_180x180.jpg_.webp	重庆	698	信时科技	"影驰 GTX960 4G 骁将 独立游戏
显卡
网咖拆机 绝地求生 逆水寒"
0	2	//g-search1.alicdn.com/img/bao/uploaded/i4/i2/1722199675/TB1.m_azuuSBuNjy1XcXXcYjFXa_!!0-item_pic.jpg_180x180.jpg_.webp	广东 深圳	1969	深圳欣星宇数码专营店	"盈通RX580-8G-D5游戏高手吃鸡电脑独立
显卡"
0	4	//g-search1.alicdn.com/img/bao/uploaded/i4/i4/3706113364/TB2hhy4AxWYBuNjy1zkXXXGGpXa_!!3706113364-0-item_pic.jpg_180x180.jpg_.webp	重庆	827	三人行电脑硬件专营店	"影驰
显卡
GTX1050虎将2G显存高端台式电脑独立游戏
显卡
gtx1050 2g"
0	2	//g-search2.alicdn.com/img/bao/uploaded/i4/i4/1077520864/TB2yJGkAWmWBuNjy1XaXXXCbXXa_!!1077520864.jpg_180x180.jpg_.webp	广东 深圳	899	富恒先锋科技	"GTX 780独立3G游戏吃鸡
显卡
秒970 RX470 1070 1060 1050 980 570"
0	6	//g-search1.alicdn.com/img/bao/uploaded/i4/i2/352898225/TB2VCKjxlyWBuNkSmFPXXXguVXa_!!352898225.jpg_180x180.jpg_.webp	湖南 长沙	418	a329798677	"微星 GTX950 2G 玩转守望先锋 易水寒 吃鸡 拆机台式机游戏
显卡"
0	1	//g-search2.alicdn.com/img/bao/uploaded/i4/i1/734395925/TB2BoAnFDJYBeNjy1zeXXahzVXa_!!734395925.jpg_180x180.jpg_.webp	河南 洛阳	622.7	边走边恋吧	"吃鸡华硕GTX960台式机电脑独立
显卡
2G 4G超gtx9701050TI rx470d"
0	3	//g-search2.alicdn.com/img/bao/uploaded/i4/i2/112405540/TB2e.oMENGYBuNjy0FnXXX5lpXa_!!112405540.jpg_180x180.jpg_.webp	北京	1349	king007_tmx	"Asus/华硕GTX1050TI-A4G地狱犬4GB台式机电脑游戏吃鸡独立
显卡"
0	1	//g-search3.alicdn.com/img/bao/uploaded/i4/i3/717712883/TB1Pj1MbDXYBeNkHFrdXXciuVXa_!!0-item_pic.jpg_180x180.jpg_.webp	上海	2899	余新数码专营店	"华硕 ASUS ROG-STRIX-RX580-O8G-GAMING 电竞游戏
显卡
吃鸡
显卡"
0	3	//g-search3.alicdn.com/img/bao/uploaded/i4/i1/2731691808/TB1QE8Izk9WBuNjSspeXXaz5VXa_!!0-item_pic.jpg_180x180.jpg_.webp	江苏 南京	3499	影驰电脑硬件旗舰店	"影驰 GeForce GTX1070Ti GAMER 8G/256Bit独立游戏台式机吃鸡
显卡"
0	1	//g-search2.alicdn.com/img/bao/uploaded/i4/i3/3049051292/TB2k3usJ49YBuNjy0FfXXXIsVXa_!!3049051292-0-item_pic.jpg_180x180.jpg_.webp	江苏 南京	1319	至尊地带旗舰店	"Asus/华硕 CERBERUS-GTX1050TI-A4G台式机电脑吃鸡独立游戏
显卡"
0	3	//g-search1.alicdn.com/img/bao/uploaded/i4/i4/654519625/TB1ePdQolsmBKNjSZFFXXcT9VXa_!!0-item_pic.jpg_180x180.jpg_.webp	浙江 宁波	3299	asus华硕旗舰店	"Asus/华硕 GTX1070-O8G-GAMING 华硕非公GTX1070冰骑士游戏
显卡"
0	1	//g-search2.alicdn.com/img/bao/uploaded/i4/i3/1722199675/TB2BLIlby6guuRkSmLyXXculFXa_!!1722199675-0-item_pic.jpg_180x180.jpg_.webp	广东 深圳	3199	深圳欣星宇数码专营店	"技嘉/Gigabyte GTX1070WF2OC-8G风魔电脑游戏
显卡
吃鸡绝地求生"
0	4	//g.alicdn.com/s.gif	湖北 武汉	1199	浩凌数码专营店	"微星GTX1050Ti 4G飙风电脑游戏独立台式机电竞LOL吃鸡逆水寒
显卡"
0	7	//g.alicdn.com/s.gif	四川 成都	348	leihais123	"迪兰/希仕R9 270X 2GD5独立高端吃鸡
显卡
有760 370 660 380X 7850"
0	5	//g.alicdn.com/s.gif	重庆	288	mcawg	"技嘉GTX660 2G 短卡台式独立游戏
显卡
玩转守望先锋逆水寒 吃鸡LOL"
0	3	//g.alicdn.com/s.gif	上海	6299	七彩虹电脑硬件旗舰店	"七彩虹 iGame GTX1080Ti Neptune W 一体水冷游戏
显卡
1080ti"
0	1	//g.alicdn.com/s.gif	广东 广州	2049	windows7baby	"技嘉GTX1060 Mini ITX OC 6G
显卡
台式小钢炮电脑游戏独立
显卡"
0	1	//g.alicdn.com/s.gif	江苏 南京	6550	磊富数码专营店	"丽台Quadro P4000 8GB 3D建模渲染影视视频剪辑后期 专业图形
显卡"
0	3	//g.alicdn.com/s.gif	湖北 武汉	1799	武汉鑫众恒	"翔升GTX1060战鹰6G D5高端电脑游戏独立
显卡
吃鸡lol"
0	1	//g.alicdn.com/s.gif	河南 郑州	138	允哲2014	"七彩虹GTX650TI独立台式机游戏1G
显卡
秒7770 260X 750TI 1050秒2G"
0	2	//g.alicdn.com/s.gif	上海	240	冉升科技	"全新正品 精影 AMD R7-350 4G DDR5
显卡
PCI-E"
0	40	//g.alicdn.com/s.gif	上海	30	星阳科技	"原装拆机各品牌GT210 430 440 610 630 710 730 高清节能独立
显卡"
0	5	//g.alicdn.com/s.gif	广东 深圳	599	lulu890618	"九魂 6屏
显卡
一拖六炒股监控投影6联屏专业
显卡
多屏
显卡"
0	6	//g.alicdn.com/s.gif	浙江 宁波	5499	juanjuan0717	"MSI/微星 GTX1080TI GAMING X 11GB 非公版红龙 游戏 吃鸡
显卡"
0	1	//g.alicdn.com/s.gif	广东 深圳	159	年代袖	"全新 7600GS 512MB DDR2 PCI-E X16 独立游戏
显卡
质保1年"
0	2	//g.alicdn.com/s.gif	广东 汕尾	1345	apple98711	"丽台图形卡Quadro Q6000
显卡
6GB DDR5拼K4000 杀Q4000 Q5000"
0	2	//g.alicdn.com/s.gif	江苏 苏州	858	袁强3316	"吃鸡游戏 全新GTX1050Ti 4g 电脑台式机游戏
显卡
LOL守望逆水寒"
0	1	//g.alicdn.com/s.gif	广东 广州	1339	思泽数码专营店	"昂达GTX1060
显卡
3G DDR5台式电脑
显卡
吃鸡
显卡
1063
显卡
独立
显卡"
0	8	//g.alicdn.com/s.gif	湖北 武汉	770	tb102698351	"迪兰恒进 RX560D X-Serial 4G战将 电脑游戏独立
显卡
战GTX1050TI"
0	2	//g.alicdn.com/s.gif	福建 厦门	1159	wqb8308388	"顺丰包邮 ASUS/华硕 GTX1060 3G 电竞游戏 吃鸡
显卡
非1070 1080"
0	10	//g.alicdn.com/s.gif	广东 惠州	345	极客玩乐	"吃鸡游戏 华硕GTX750TI 2G
显卡
全新独立台式机电脑
显卡
游戏
显卡"
0	3	//g.alicdn.com/s.gif	广东 深圳	2800	gecubegc	"英特达GTX1060M
显卡
-NVIDIA十系列MXM3.1接口、标准Type B设计"
0	6	//g.alicdn.com/s.gif	江苏 南京	309	晨曦电脑硬件专营店	"迪兰恒进R7 240 超能版 2G DDR5 D5
显卡
媲R7 340X 350 RX550"
0	20	//g.alicdn.com/s.gif	浙江 杭州	170	内存cpu帮主	"包邮 索泰650TI 1G DDR5 台式机独立游戏
显卡
LOL CF英雄联盟"
0	1	//g.alicdn.com/s.gif	湖北 武汉	1539	九点阳光电脑专营店	"蓝宝石RX570 4G白金版台式机电脑电竞吃鸡游戏独立
显卡
rx 570 4g"
0	5	//g.alicdn.com/s.gif	广西 南宁	1759	南宁风之航数码配件专营店	"耕升GTX1060
显卡
6g追风吃鸡
显卡
1066独立
显卡
秒1050TI追GTX1070TI"
0	11	//g.alicdn.com/s.gif	广东 深圳	159	深圳枫叶显卡专卖店	"NVIDIA GeForce gt730 2G D3 品牌小机箱 刀卡 半高 全高
显卡"
0	1	//g.alicdn.com/s.gif	上海	1989	蔡海英0	"GALAXY/影驰 GTX1060大将 6G独立 游戏
显卡
非1050
显卡"
0	1	//g.alicdn.com/s.gif	广东 广州	979	思泽数码专营店	"蓝宝石
显卡
RX560 4G白金版OC 台式机电脑游戏独立
显卡
rx560
显卡"
0	24	//g.alicdn.com/s.gif	江苏 徐州	60	风流云散皆成空	"独立游戏
显卡
512M 1G 2G 4G 9600GT GTS450 GTX550 GTX650 GTX750"
0	15	//g-search1.alicdn.com/img/bao/uploaded/i4/i4/1039688225/TB21.FnleuSBuNjy1XcXXcYjFXa_!!1039688225.jpg_180x180.jpg_.webp	广东 深圳	89.7	江立中	"nVIDIA GeForce 9500GT 1G D3新库存彩包台式游戏
显卡"
0	5	//g-search3.alicdn.com/img/bao/uploaded/i4/i1/1699764759/TB11LTYouuSBuNjSsziXXbq8pXa_!!0-item_pic.jpg_180x180.jpg_.webp	广东 广州	539	九日堂数码专营店	"影驰
显卡
GT1030虎将 高端台式电脑游戏独立
显卡
全新1030gt
显卡
2G"
0	1	//g-search2.alicdn.com/img/bao/uploaded/i4/i4/1722199675/TB2asJQIL5TBuNjSspcXXbnGFXa_!!1722199675-0-item_pic.jpg_180x180.jpg_.webp	广东 深圳	1499	深圳欣星宇数码专营店	"【分期免息】七彩虹iGame GTX1060烈焰战神U 3G吃鸡游戏独立
显卡"
0	1	//g-search1.alicdn.com/img/bao/uploaded/i4/i2/441091394/TB1P49ZGQSWBuNjSszdXXbeSpXa_!!0-item_pic.jpg_180x180.jpg_.webp	江苏 南京	15365	磊富数码专营店	"丽台Quadro P5000 16G 3D建模渲染影视视频剪辑后期 专业图形
显卡"
0	3	//g-search3.alicdn.com/img/bao/uploaded/i4/i4/1722199675/TB2a6AdJHSYBuNjSspiXXXNzpXa_!!1722199675-0-item_pic.jpg_180x180.jpg_.webp	广东 深圳	2099	深圳欣星宇数码专营店	"技嘉GTX1060 6G WF2OC风魔/G1 GAMING台式电脑独立游戏
显卡"
0	10	//g-search2.alicdn.com/img/bao/uploaded/i4/i1/143568119/TB2BbLiFuuSBuNjSsplXXbe8pXa_!!143568119.jpg_180x180.jpg_.webp	浙江 杭州	1099	xlzl308	"映众 GTX1050TI 4G 黑金至尊版 128位电脑游戏
显卡
非1060 3G 6G"
0	3	//g-search3.alicdn.com/img/bao/uploaded/i4/i4/1659480088/TB2YuVXweuSBuNjSsplXXbe8pXa_!!1659480088.jpg_180x180.jpg_.webp	北京	869	梅泽同心	"铭鑫GTX1050TI 4G D5 辉煌版 吃鸡游戏
显卡
真实4G 秒杀gtx960 950"
0	3	//g-search3.alicdn.com/img/bao/uploaded/i4/i2/3837396602/TB2YddlzOCYBuNkHFCcXXcHtVXa_!!3837396602.jpg_180x180.jpg_.webp	河南 郑州	688	mcawg	"影驰GTX960 4G独立游戏
显卡
华硕七彩虹750TI 760 2G 1050TI 950"
0	31	//g-search3.alicdn.com/img/bao/uploaded/i4/i4/135786614/TB2wVLqX5QnBKNjSZFmXXcApVXa_!!135786614.jpg_180x180.jpg_.webp	湖南 长沙	40	xiaomi841123	"9600GT/gts250/450/GTX550TI/650 gt240 750ti电脑游戏
显卡
1GDDR5"
0	1	//g-search2.alicdn.com/img/bao/uploaded/i4/i3/111580826/TB2jaT5xACWBuNjy0FaXXXUlXXa_!!111580826.jpg_180x180.jpg_.webp	河南 郑州	528	郑州华泰	"多款 蓝宝石HD7950 3G 384位DDR5 吃鸡游戏
显卡
逆水寒 PCIE拆机"
0	13	//g-search3.alicdn.com/img/bao/uploaded/i4/i2/23125432/TB1Cj5RcMMPMeJjy1XbXXcwxVXa_!!0-item_pic.jpg_180x180.jpg_.webp	广东 广州	130	广州恒星贸易有限公司	"Q600
显卡
Quadro 600专业绘图形 1G半高刀卡替K620 V3900 FX3800"
0	9	//g-search3.alicdn.com/img/bao/uploaded/i4/i1/73447938/TB2SrwLvmtYBeNjSspaXXaOOFXa_!!73447938.jpg_180x180.jpg_.webp	广东 深圳	179	比比成交	"HP PCI-E 游戏
显卡
GTX460 GTX580 770 660 HD6850 HD 7770"
0	2	//g-search2.alicdn.com/img/bao/uploaded/i4/i1/20454572/TB26mNXXEEIL1JjSZFFXXc5kVXa_!!20454572.jpg_180x180.jpg_.webp	北京	1299	jasunwang	"微星 MSI GTX 1050 Ti GAMING X 4G 128BIT GDDR5 电竞游戏
显卡"
0	13	//g-search2.alicdn.com/img/bao/uploaded/i4/i1/1096412383/TB2wzFTmgaTBuNjSszfXXXgfpXa_!!1096412383.jpg_180x180.jpg_.webp	陕西 西安	378	西安博文电脑	"影驰GTX660 3G骨灰大将 台式电脑吃鸡
显卡
灭GTX950 2G拼GTX1050TI"
0	3	//g-search3.alicdn.com/img/bao/uploaded/i4/i2/62308899/TB2Sxi_by6guuRkSmLyXXculFXa_!!62308899.jpg_180x180.jpg_.webp	江苏 南京	3799	美丽的红树林	"七彩虹iGame GTX1080烈焰战神U-8G Top 台式机电脑独立游戏
显卡"
0	4	//g-search3.alicdn.com/img/bao/uploaded/i4/i2/1713504106/TB1bQ2AFXGWBuNjy0FbXXb4sXXa_!!0-item_pic.jpg_180x180.jpg_.webp	湖北 武汉	889	浩凌数码专营店	"影驰GTX1050 2G黑将台式机电脑游戏电竞LOL独立
显卡"
0	4	//g.alicdn.com/s.gif	河南 郑州	118	爱丝冰奴8	"七彩虹HD6850蓝宝石6870 1G 256位960SP独立游戏
显卡
拼7750 650TI"
0	3	//g.alicdn.com/s.gif	上海	499	乐乐优佳	"现货Asus/华硕PH-GT1030-O2G台式机电脑游戏
显卡
超GTX750TI RX460"
0	3	//g.alicdn.com/s.gif	福建 福州	6999	linjie8881	"MSI/微星 GTX1080TI GAMING X 11G TRIO魔龙
显卡
国行正品 三年保"
0	1	//g.alicdn.com/s.gif	江苏 苏州	1499	gerkky327005560	"全新华硕GTX1060 5G GTX1065游戏
显卡
吃鸡秒杀3G 直追6G 秋名山"
0	19	//g.alicdn.com/s.gif	江苏 苏州	183	袁强3316	"全新盒装GTX650/1g独显电脑台式机游戏
显卡
D5拼LOL 守望 逆水寒"
0	1	//g.alicdn.com/s.gif	广东 深圳	1059	xuzl1n	"现货铭瑄GTX1050Ti独立
显卡
4G巨无霸游戏吃鸡电脑逆水寒台式机"
0	1	//g.alicdn.com/s.gif	广东 广州	1099	萨姆尔数码专营店	"华硕GTX1050雪豹
显卡
2g独显电脑台式机吃鸡游戏全新独立
显卡"
0	10	//g.alicdn.com/s.gif	四川 成都	358	汰完镁2008	"索泰GTX760 2G
显卡
256位 有华硕 技嘉 吃鸡660ti 1050 1060 3g"
0	3	//g.alicdn.com/s.gif	广东 深圳	580	jackleem	"联想m600m MXM专业图形
显卡
m3000m m4000m m5000m p4000m超K2100m"
0	16	//g.alicdn.com/s.gif	四川 成都	278	成都实用科技	"吃鸡盈通R9 270 2G游戏高手 独立游戏
显卡
有370 370X 380 280 760"
0	2	//g.alicdn.com/s.gif	安徽 合肥	2490	wy84528498	"七彩虹P104-100 4G 专业矿卡 算力40M另有全系列
显卡
咨询有惊喜"
0	1	//g.alicdn.com/s.gif	上海	35299	leadtek旗舰店	"丽台 TESLA M40 24G深度学习机器学习GPU加速卡HPC超算运算
显卡"
0	9	//g.alicdn.com/s.gif	安徽 阜阳	325	zhaojing86062	"冲新技嘉 Z68X UD4 1155超频交火主板秒缩水Z77 B75主板游戏
显卡"
0	4	//g.alicdn.com/s.gif	广东 广州	1099	思泽数码专营店	"MSI/微星gtx1050ti 4g OC ITX 1050TI 短卡台式电脑吃鸡独立
显卡"
0	6	//g.alicdn.com/s.gif	浙江 宁波	159.9	甬胜电脑	"技嘉GTX650 1G DDR5 游戏
显卡
秒650 7501G 750TI 2G 650TI
显卡"
0	4	//g.alicdn.com/s.gif	江西 南昌	1199	沪祺数码专营店	"七彩虹IGAME1050TI烈焰战神U-4GD5电脑游戏
显卡
独立
显卡
1050"
0	3	//g.alicdn.com/s.gif	河南 郑州	758	mcawg	"影驰 GTX960 4G名人堂台式机独立游戏
显卡
守望先锋逆水寒 吃鸡LOL"
0	2	//g.alicdn.com/s.gif	上海	79	鹏程二手电脑	"蓝宝石HD5750 真实1G D5 高频 游戏高端
显卡
LOL流畅运行各种游戏"
0	5	//g.alicdn.com/s.gif	江苏 南京	3399	美丽的红树林	"映众GTX1070Ti 冰龙版 8G 台式机电脑电竞吃鸡游戏VR独立
显卡"
0	2	//g.alicdn.com/s.gif	广东 深圳	700	世纪显卡	"原装Quadro K2000 2G专业绘图
显卡
另有K4000 K4200 K5000质保一年"
0	2	//g.alicdn.com/s.gif	广西 南宁	1049	南宁风之航数码配件专营店	"顺丰耕升GTX1050Ti 烈风4G游戏独立
显卡
战GTX1060虐GTX960 gtx950"
0	3	//g.alicdn.com/s.gif	广东 深圳	1899	斯兰达数码专营店	"GALAXY/影驰 GTX 1060 大将6G D5台式组装机电脑游戏独立
显卡"
0	5	//g.alicdn.com/s.gif	广东 深圳	699	lulu890618	"R7 350 4G DDR5拼接/同步/异步多屏VGA HDMI DVI 6屏9屏多屏
显卡"
0	13	//g.alicdn.com/s.gif	广东 深圳	218	卡诺基旗舰店	"卡诺基GT740台式电脑独立2G游戏
显卡
畅玩主流游戏秒穿越火线"
0	2	//g.alicdn.com/s.gif	四川 成都	928	成都实用科技	"七彩虹GTX1060 3G 6g高清
显卡
有RX470 480 570 560 450 970 1070"
0	8	//g.alicdn.com/s.gif	广东 湛江	318	网购天下138	"影驰GTX750ti 真2GB DDR5台式机电脑高清独立游戏
显卡
流畅吃鸡"
0	1	//g.alicdn.com/s.gif	北京	1799	伟峰友和数码专营店	"AMD Firepro W7000 4GB GDDR5专业图形作图
显卡
3D渲染设计超P1000"
0	18	//g.alicdn.com/s.gif	广东 广州	240	广州it666	"一年质保！原装Quadro K600
显卡
1G图形
显卡
K600专业
显卡
绘图渲染"
0	2	//g-search3.alicdn.com/img/bao/uploaded/i4/i3/2747546226/TB27GmFjKySBuNjy1zdXXXPxFXa_!!2747546226.png_180x180.jpg_.webp	重庆	960	jj344601532	"索泰GTX1060 3G毁灭者台式机吃鸡 逆水寒电脑游戏独立
显卡"
0	10	//g-search3.alicdn.com/img/bao/uploaded/i4/i1/92280622/O1CN011GSunjRVTJWmsuT_!!92280622.jpg_180x180.jpg_.webp	重庆	278	流行it时尚	"七彩虹 GTX660 2GD5 独立
显卡
台式机 游戏 吃鸡 高性能 烈焰战神"
